Date,Match Type,Ranking Type,Rank,Player,Country,Rating,Career Best
2024-09-28,T20,BATTING,12,636,Rahmanullah Gurbaz,,"648 v Bangladesh, 24/06/2024"
2024-09-28,T20,BATTING,12,636,Brandon King,,"704 v South Africa, 26/05/2024"
2024-09-28,T20,BATTING,15,633,Reeza Hendricks,,"709 v West Indies, 25/05/2024"
2024-09-28,T20,BATTING,16,629,Pathum Nissanka,,"698 v Pakistan, 09/09/2022"
2024-09-28,T20,BATTING,17,620,Glenn Phillips,,"703 v England, 01/11/2022"
2024-09-28,T20,BATTING,18,618,Kusal Mendis,,"645 v West Indies, 17/10/2024"
2024-09-28,T20,BATTING,19,616,Jonny Bairstow,,"642 v South Africa, 21/06/2024"
2024-09-28,T20,BATTING,20,614,Shubman Gill,,"613 v Sri Lanka, 30/07/2024"
2024-09-28,T20,BATTING,21,612,Finn Allen,,"723 v Pakistan, 17/01/2024"
2024-09-28,T20,BATTING,22,606,Quinton de Kock,,"658 v Australia, 23/10/2021"
2024-09-28,T20,BATTING,23,604,Mitchell Marsh,,"652 v South Africa, 01/09/2023"
2024-09-28,T20,BATTING,24,599,Muhammad Waseem,,"716 v Afghanistan, 19/02/2023"
2024-09-28,T20,BATTING,25,597,Tim Seifert,,"685 v Pakistan, 22/12/2020"
2024-09-28,T20,BATTING,26,587,Towhid Hridoy,,"600 v Australia, 20/06/2024"
2024-09-28,T20,BATTING,27,585,Ibrahim Zadran,,"605 v Australia, 22/06/2024"
2024-09-28,T20,BATTING,28,583,George Munsey,,"600 v Netherlands, 19/09/2019"
2024-09-28,T20,BATTING,28,583,Tim David,,"605 v Scotland, 07/09/2024"
2024-09-28,T20,BATTING,30,578,Michael Levitt,,"622 v United States, 25/08/2024"
2024-09-28,T20,BATTING,31,562,Shai Hope,,"599 v England, 17/11/2024"
2024-09-28,T20,BATTING,32,560,Liam Livingstone,,"577 v West Indies, 14/11/2024"
2024-09-28,T20,BATTING,33,554,Harry Brook,,"567 v South Africa, 21/06/2024"
2024-09-28,T20,BATTING,34,549,Glenn Maxwell,,"836 v Sri Lanka, 27/10/2019"
2024-09-28,T20,BATTING,34,549,Tristan Stubbs,,"597 v India, 15/11/2024"
2024-09-28,T20,BATTING,36,546,Devon Conway,,"831 v Australia, 22/10/2022"
2024-09-28,T20,BATTING,37,541,Rovman Powell,,"579 v England, 16/11/2024"
2024-09-28,T20,BATTING,38,524,Richard Berrington,,"587 v Oman, 21/10/2021"
2024-09-28,T20,BATTING,38,524,Kariyawasa Asalanka,,"594 v Australia, 11/06/2022"
2024-09-28,T20,BATTING,40,522,Liton Liton Das,,"590 v Ireland, 29/03/2023"
2024-09-28,T20,BATTING,41,519,Mark Chapman,,"561 v England, 05/09/2023"
2024-09-28,T20,BATTING,42,514,Kyle Mayers,,"553 v England, 14/12/2023"
2024-09-28,T20,BATTING,43,503,Max O'Dowd,,"549 v Kenya, 18/10/2019"
2024-09-28,T20,BATTING,44,500,David Miller,,"587 v Sri Lanka, 19/03/2019"
2024-09-28,T20,BATTING,45,499,Nazmul Shanto,,"593 v England, 14/03/2023"
2024-09-28,T20,BATTING,45,499,Rohit Sharma,,"718 v West Indies, 06/11/2018"
2024-09-28,T20,BATTING,45,499,Daryl Mitchell,,"582 v Sri Lanka, 02/04/2023"
2024-09-28,T20,BATTING,48,498,Dipendra Airee,,"512 v United States, 17/10/2024"
2024-09-28,T20,BATTING,49,494,Paul Stirling,,"599 v UAE, 07/10/2021"
2024-09-28,T20,BATTING,50,493,Brandon McMullen,,"493 v Australia, 07/09/2024"
2024-09-28,T20,BATTING,51,488,Marcus Stoinis,,"531 v India, 26/11/2023"
2024-09-28,T20,BATTING,52,483,Sherfane Rutherford,,"540 v England, 19/06/2024"
2024-09-28,T20,BATTING,53,480,Virat Kohli,,"897 v England, 07/09/2014"
2024-09-28,T20,BATTING,54,478,Fakhar Zaman,,"842 v Australia, 08/07/2018"
2024-09-28,T20,BATTING,55,475,Andries Gous,,"617 v Nepal, 19/10/2024"
2024-09-28,T20,BATTING,56,473,Mohammad Mohammad Nabi,,"569 v Bangladesh, 15/09/2019"
2024-09-28,T20,BATTING,57,472,Sikandar Raza,,"482 v Sri Lanka, 14/01/2024"
2024-09-28,T20,BATTING,58,470,Andrew Balbirnie,,"523 v Hong Kong, 18/10/2019"
2024-09-28,T20,BATTING,59,468,R.K. Paudel,,"517 v Hong Kong, 09/03/2024"
2024-09-28,T20,BATTING,60,459,Heinrich Klaasen,,"494 v Ireland, 05/08/2022"
2024-09-28,T20,BATTING,61,457,Rinku Singh,,"548 v Afghanistan, 17/01/2024"
2024-09-28,T20,BATTING,62,453,Kusal Perera,,"751 v South Africa, 22/03/2014"
2024-09-28,T20,BATTING,62,453,Dasun Shanaka,,"517 v India, 07/01/2023"
2024-09-28,T20,BATTING,64,449,Iftikhar Ahmed,,"521 v New Zealand, 24/04/2023"
2024-09-28,T20,BATTING,65,438,Hardik Pandya,,"490 v West Indies, 08/08/2023"
2024-09-28,T20,BATTING,66,434,Najibullah Zadran,,"556 v Ireland, 14/01/2017"
2024-09-28,T20,BATTING,67,433,Hazratullah Zazai,,"736 v West Indies, 16/11/2019"
2024-09-28,T20,BATTING,68,422,Aasif Sheikh,,"436 v United States, 20/10/2024"
2024-09-28,T20,BATTING,69,418,Matthew Short,,"445 v Pakistan, 16/11/2024"
2024-09-28,T20,BATTING,70,415,Shivam Dube,,"472 v Afghanistan, 14/01/2024"
2024-09-28,T20,BATTING,71,414,Tony Ura,,"563 v Namibia, 20/10/2019"
2024-09-28,T20,BATTING,72,412,Curtis Campher,,"435 v Zimbabwe, 09/12/2023"
2024-09-28,T20,BATTING,72,412,Ishan Kishan,,"717 v Ireland, 26/06/2022"
2024-09-28,T20,BATTING,74,410,Matthew Wade,,"483 v West Indies, 09/02/2024"
2024-09-28,T20,BATTING,75,408,Tanveer,,"441 v Maldives, 23/02/2020"
2024-09-28,T20,BATTING,75,408,Aaron Johnson,,"459 v United States, 24/08/2024"
2024-09-28,T20,BATTING,77,406,Vriitya Aravind,,"472 v New Zealand, 19/08/2023"
2024-09-28,T20,BATTING,78,405,Mahmudullah,,"542 v Zimbabwe, 18/09/2019"
2024-09-28,T20,BATTING,79,399,Kane Williamson,,"760 v Bangladesh, 03/01/2017"
2024-09-28,T20,BATTING,79,399,Matthew Cross,,"478 v Zimbabwe, 17/09/2021"
2024-09-28,T20,BATTING,79,399,Gerhard Erasmus,,"499 v Ireland, 22/10/2021"
2024-09-28,T20,BATTING,82,397,Ben Duckett,,"560 v Pakistan, 02/10/2022"
2024-09-28,T20,BATTING,83,395,Alishan Sharafu,,"476 v United States, 30/09/2024"
2024-09-28,T20,BATTING,84,392,Dhananjaya de Silva,,"418 v New Zealand, 08/04/2023"
2024-09-28,T20,BATTING,85,391,Harry Tector,,"438 v Pakistan, 14/05/2024"
2024-09-28,T20,BATTING,86,389,Nikolaas Davin,,"540 v Zimbabwe, 22/11/2023"
2024-09-28,T20,BATTING,87,387,N.T. Tilak Varma,,"806 v South Africa, 15/11/2024"
2024-09-28,T20,BATTING,88,384,J.J. Smit,,"445 v Netherlands, 03/03/2024"
2024-09-28,T20,BATTING,89,381,Lorcan Tucker,,"440 v Australia, 31/10/2022"
2024-09-28,T20,BATTING,90,378,Rishabh Pant,,"469 v West Indies, 06/08/2022"
2024-09-28,T20,BATTING,91,375,Hossain,,"508 v New Zealand, 09/10/2022"
2024-09-28,T20,BATTING,92,363,Wesley Madhevere,,"514 v Afghanistan, 11/06/2022"
2024-09-28,T20,BATTING,93,360,Babar Hayat,,"500 v Ireland, 05/09/2016"
2024-09-28,T20,BATTING,93,360,Saiteja Mukkamalla,,"503 v UAE, 30/09/2024"
2024-09-28,T20,BATTING,95,359,Angelo Mathews,,"513 v New Zealand, 10/01/2016"
2024-09-28,T20,BATTING,96,358,Scott Edwards,,"391 v Oman, 14/11/2024"
2024-09-28,T20,BATTING,97,354,Sybrand Engelbrecht,,"478 v Namibia, 29/02/2024"
2024-09-28,T20,BATTING,98,353,Jimmy Neesham,,"410 v Bangladesh, 31/12/2023"
2024-09-28,T20,BATTING,99,352,Gareth Delany,,"412 v Afghanistan, 10/03/2020"
2024-09-28,T20,BATTING,100,350,Shreyas Iyer,,"622 v South Africa, 12/06/2022"
2024-09-28,T20,BOWLING,1,721,Adil Rashid,,"746 v West Indies, 30/01/2022"
2024-09-28,T20,BOWLING,2,695,Akeal Hosein,,"708 v England, 14/11/2024"
2024-09-28,T20,BOWLING,3,668,Rashid Khan,,"816 v Bangladesh, 05/06/2018"
2024-09-28,T20,BOWLING,4,664,Gudakesh Motie-Kanhai,,"707 v Sri Lanka, 15/10/2024"
2024-09-28,T20,BOWLING,5,663,Wanindu De Silva,,"797 v West Indies, 04/11/2021"
2024-09-28,T20,BOWLING,6,662,Adam Zampa,,"743 v Sri Lanka, 11/02/2022"
2024-09-28,T20,BOWLING,7,648,Anrich Nortje,,"695 v India, 12/06/2022"
2024-09-28,T20,BOWLING,8,645,Fazalhaq Farooqi,,"692 v Pakistan, 27/03/2023"
2024-09-28,T20,BOWLING,9,640,Maheesh Theekshana,,"684 v New Zealand, 08/04/2023"
2024-09-28,T20,BOWLING,10,639,Josh Hazlewood,,"806 v Sri Lanka, 13/02/2022"
2024-09-28,T20,BOWLING,11,635,Ravi Bishnoi,,"699 v Australia, 03/12/2023"
2024-09-28,T20,BOWLING,12,627,Axar Patel,,"667 v Afghanistan, 14/01/2024"
2024-09-28,T20,BOWLING,13,623,Shaheen Afridi,,"634 v Australia, 05/04/2022"
2024-09-28,T20,BOWLING,14,622,Tim Southee,,"669 v Bangladesh, 01/04/2021"
2024-09-28,T20,BOWLING,15,620,Mustafizur Rahman,,"695 v Sri Lanka, 06/04/2017"
2024-09-28,T20,BOWLING,16,615,Arshdeep Singh,,"656 v South Africa, 15/11/2024"
2024-09-28,T20,BOWLING,17,614,Alzarri Joseph,,"646 v England, 14/12/2023"
2024-09-28,T20,BOWLING,18,605,Mitchell Santner,,"731 v Pakistan, 22/01/2018"
2024-09-28,T20,BOWLING,19,604,Tabraiz Shamsi,,"821 v West Indies, 03/07/2021"
2024-09-28,T20,BOWLING,20,603,Kuldeep Yadav,,"728 v New Zealand, 10/02/2019"
2024-09-28,T20,BOWLING,21,594,Keshav Maharaj,,"662 v India, 04/10/2022"
2024-09-28,T20,BOWLING,22,591,Jasprit Bumrah,,"764 v England, 01/02/2017"
2024-09-28,T20,BOWLING,23,590,Naveen Murid,,"590 v South Africa, 26/06/2024"
2024-09-28,T20,BOWLING,24,589,Taskin Ahmed,,"608 v India, 09/10/2024"
2024-09-28,T20,BOWLING,24,589,Rishad Hossain,,"596 v Australia, 20/06/2024"
2024-09-28,T20,BOWLING,26,583,Rauf,,"657 v New Zealand, 15/04/2023"
2024-09-28,T20,BOWLING,27,581,Lockie Ferguson,,"613 v Sri Lanka, 10/11/2024"
2024-09-28,T20,BOWLING,29,573,Ish Sodhi,,"661 v Bangladesh, 28/03/2021"
2024-09-28,T20,BOWLING,30,572,Nathan Ellis,,"628 v Pakistan, 18/11/2024"
2024-09-28,T20,BOWLING,31,568,Reece Topley,,"662 v Australia, 12/10/2022"
2024-09-28,T20,BOWLING,32,567,Jofra Archer,,"618 v West Indies, 14/11/2024"
2024-09-28,T20,BOWLING,33,563,Imad Wasim,,"780 v West Indies, 02/04/2017"
2024-09-28,T20,BOWLING,34,556,Mujeeb Ur Rahman,,"745 v Ireland, 08/03/2020"
2024-09-28,T20,BOWLING,35,543,Kagiso Rabada,,"595 v West Indies, 25/03/2016"
2024-09-28,T20,BOWLING,36,539,Sam Curran,,"688 v Pakistan, 13/11/2022"
2024-09-28,T20,BOWLING,36,539,Hasan,,"632 v West Indies, 07/07/2022"
2024-09-28,T20,BOWLING,38,530,Trent Boult,,"653 v Sri Lanka, 29/10/2022"
2024-09-28,T20,BOWLING,39,527,Washington Sundar,,"631 v England, 16/03/2021"
2024-09-28,T20,BOWLING,40,517,Mark Watt,,"603 v New Zealand, 03/11/2021"
2024-09-28,T20,BOWLING,41,512,Pat Cummins,,"610 v England, 31/08/2015"
2024-09-28,T20,BOWLING,42,508,Sean Abbott,,"508 v England, 13/09/2024"
2024-09-28,T20,BOWLING,43,501,Blessing Muzarabani,,"501 v India, 14/07/2024"
2024-09-28,T20,BOWLING,43,501,Mark Adair,,"573 v Namibia, 02/11/2019"
2024-09-28,T20,BOWLING,45,500,Mohammed Siraj,,"497 v Sri Lanka, 30/07/2024"
2024-09-28,T20,BOWLING,46,499,Jason Holder,,"588 v England, 14/12/2023"
2024-09-28,T20,BOWLING,47,493,Naseem Shah,,"578 v Afghanistan, 24/03/2023"
2024-09-28,T20,BOWLING,48,491,Bradley Currie,,"491 v Australia, 07/09/2024"
2024-09-28,T20,BOWLING,49,484,Ashton Agar,,"717 v England, 06/09/2020"
2024-09-28,T20,BOWLING,50,483,Paul van Meekeren,,"552 v Ireland, 13/06/2018"
2024-09-28,T20,BOWLING,51,481,Richard Ngarava,,"526 v Namibia, 22/11/2023"
2024-09-28,T20,BOWLING,51,481,Shadab Khan,,"769 v Scotland, 13/06/2018"
2024-09-28,T20,BOWLING,53,479,Aayan Afzal Khan,,"527 v Scotland, 14/03/2024"
2024-09-28,T20,BOWLING,54,478,Roston Chase,,"573 v England, 16/11/2024"
2024-09-28,T20,BOWLING,55,477,Nuwan Thushara,,"506 v New Zealand, 10/11/2024"
2024-09-28,T20,BOWLING,56,472,Mitchell Starc,,"702 v Pakistan, 05/10/2014"
2024-09-28,T20,BOWLING,57,468,Chris Jordan,,"659 v New Zealand, 03/11/2019"
2024-09-28,T20,BOWLING,57,468,Mohammad Wasim,,"609 v Netherlands, 30/10/2022"
2024-09-28,T20,BOWLING,59,463,Mark Wood,,"610 v Sri Lanka, 24/06/2021"
2024-09-28,T20,BOWLING,60,462,Obed McCoy,,"567 v India, 02/08/2022"
2024-09-28,T20,BOWLING,61,461,Mohammad Amir,,"700 v Australia, 07/07/2010"
2024-09-28,T20,BOWLING,62,460,Joshua Little,,"528 v New Zealand, 04/11/2022"
2024-09-28,T20,BOWLING,62,460,Tanzim Hasan Sakib,,"466 v India, 22/06/2024"
2024-09-28,T20,BOWLING,64,459,Chris Woakes,,"580 v Pakistan, 13/11/2022"
2024-09-28,T20,BOWLING,65,456,Logan van Beek,,"495 v South Africa, 08/06/2024"
2024-09-28,T20,BOWLING,66,455,Vivian Kingma,,"475 v Oman, 16/11/2024"
2024-09-28,T20,BOWLING,66,455,Hardik Pandya,,"545 v South Africa, 24/02/2018"
2024-09-28,T20,BOWLING,66,455,Mohammad Shoriful Islam,,"513 v West Indies, 03/07/2022"
2024-09-28,T20,BOWLING,69,453,Liam Livingstone,,"463 v West Indies, 10/11/2024"
2024-09-28,T20,BOWLING,70,449,Ottneil Baartman,,"462 v West Indies, 25/08/2024"
2024-09-28,T20,BOWLING,71,447,Matt Henry,,"490 v Pakistan, 21/01/2024"
2024-09-28,T20,BOWLING,72,445,Michael Bracewell,,"548 v India, 29/01/2023"
2024-09-28,T20,BOWLING,73,442,Sikandar Raza,,"455 v India, 10/07/2024"
2024-09-28,T20,BOWLING,74,435,Mohammad Mohammad Nabi,,"638 v West Indies, 27/03/2016"
2024-09-28,T20,BOWLING,74,435,Harmeet Singh,,"551 v Nepal, 17/10/2024"
2024-09-28,T20,BOWLING,76,433,Marcus Stoinis,,"457 v Namibia, 11/06/2024"
2024-09-28,T20,BOWLING,77,432,Hasan Mahmud,,"529 v Ireland, 29/03/2023"
2024-09-28,T20,BOWLING,78,431,Ben Sears,,"449 v Pakistan, 27/04/2024"
2024-09-28,T20,BOWLING,78,431,Matheesha Pathirana,,"556 v New Zealand, 10/11/2024"
2024-09-28,T20,BOWLING,80,430,Dipendra Airee,,"472 v United States, 17/10/2024"
2024-09-28,T20,BOWLING,81,429,Marco Jansen,,"576 v India, 15/11/2024"
2024-09-28,T20,BOWLING,82,423,Mukesh Kumar,,"436 v Zimbabwe, 14/07/2024"
2024-09-28,T20,BOWLING,84,422,Barry McCarthy,,"426 v Pakistan, 16/06/2024"
2024-09-28,T20,BOWLING,85,419,Adam Milne,,"661 v Pakistan, 22/03/2016"
2024-09-28,T20,BOWLING,86,415,Zahoor Khan,,"501 v New Zealand, 17/08/2023"
2024-09-28,T20,BOWLING,87,413,Sompal Kami,,"419 v Oman, 10/10/2019"
2024-09-28,T20,BOWLING,87,413,Mohammad Nawaz,,"560 v England, 28/09/2022"
2024-09-28,T20,BOWLING,87,413,Lungi Ngidi,,"568 v Pakistan, 03/11/2022"
2024-09-28,T20,BOWLING,87,413,Bernard Scholtz,,"521 v Zimbabwe, 22/11/2023"
2024-09-28,T20,BOWLING,91,412,Fred Klaassen,,"473 v South Africa, 06/11/2022"
2024-09-28,T20,BOWLING,92,407,Safyaan Sharif,,"501 v Ireland, 15/02/2019"
2024-09-28,T20,BOWLING,93,402,Kaleem Sana,,"402 v Nepal, 28/09/2024"
2024-09-28,T20,BOWLING,94,400,Jason Behrendorff,,"465 v West Indies, 13/02/2024"
2024-09-28,T20,BOWLING,95,395,Andre Russell,,"468 v England, 03/04/2016"
2024-09-28,T20,BOWLING,95,395,Tim Pringle,,"411 v Sri Lanka, 16/06/2024"
2024-09-28,T20,BOWLING,97,394,Tendai Chatara,,"478 v Namibia, 30/10/2023"
2024-09-28,T20,BOWLING,98,389,Craig Young,,"409 v New Zealand, 20/07/2022"
2024-09-28,T20,BOWLING,98,389,Siddique,,"437 v Scotland, 13/03/2024"
2024-09-28,T20,BOWLING,100,388,Dushmantha Chameera,,"555 v India, 29/07/2021"
2024-09-28,T20,BOWLING,101,385,Azmatullah Omarzai,,"445 v Uganda, 03/06/2024"
2024-09-28,T20,BOWLING,102,375,Muhammad Jawadullah,,"450 v United States, 04/10/2024"
2024-10-28,TEST,BATTING,1,903,Joe Root,,"932 v Pakistan, 11/10/2024"
2024-10-28,TEST,BATTING,2,813,Kane Williamson,,"919 v Pakistan, 07/01/2021"
2024-10-28,TEST,BATTING,3,790,Yashasvi Jaiswal,,"825 v Australia, 26/11/2024"
2024-10-28,TEST,BATTING,4,778,Harry Brook,,"829 v Pakistan, 11/10/2024"
2024-10-28,TEST,BATTING,5,757,Steve Smith,,"947 v England, 30/12/2017"
2024-10-28,TEST,BATTING,6,728,Usman Khawaja,,"847 v England, 02/07/2023"
2024-10-28,TEST,BATTING,7,724,Saud Shakeel,,"728 v Australia, 30/12/2023"
2024-10-28,TEST,BATTING,8,720,Marnus Labuschagne,,"937 v West Indies, 12/12/2022"
2024-10-28,TEST,BATTING,9,716,Kamindu Mendis,,"716 v New Zealand, 30/09/2024"
2024-10-28,TEST,BATTING,10,711,Rachin Ravindra,,"711 v India, 28/10/2024"
2024-10-28,TEST,BATTING,11,708,Rishabh Pant,,"801 v England, 05/07/2022"
2024-10-28,TEST,BATTING,12,701,Ben Duckett,,"719 v India, 19/02/2024"
2024-10-28,TEST,BATTING,13,697,Travis Head,,"884 v India, 11/06/2023"
2024-10-28,TEST,BATTING,14,688,Virat Kohli,,"937 v England, 22/08/2018"
2024-10-28,TEST,BATTING,15,687,Daryl Mitchell,,"804 v Bangladesh, 02/12/2023"
2024-10-28,TEST,BATTING,16,683,Dimuth Karunaratne,,"783 v Ireland, 18/04/2023"
2024-10-28,TEST,BATTING,17,682,Dhananjaya de Silva,,"699 v England, 10/09/2024"
2024-10-28,TEST,BATTING,18,670,Babar Azam,,"882 v New Zealand, 30/12/2022"
2024-10-28,TEST,BATTING,19,668,Dinesh Chandimal,,"755 v West Indies, 18/06/2018"
2024-10-28,TEST,BATTING,20,662,Shubman Gill,,"701 v Bangladesh, 23/09/2024"
2024-10-28,TEST,BATTING,20,662,Agha Salman,,"684 v England, 19/10/2024"
2024-10-28,TEST,BATTING,22,661,Mohammad Rizwan,,"728 v Bangladesh, 25/08/2024"
2024-10-28,TEST,BATTING,23,652,Angelo Mathews,,"877 v New Zealand, 30/12/2014"
2024-10-28,TEST,BATTING,24,649,Rohit Sharma,,"813 v England, 06/09/2021"
2024-10-28,TEST,BATTING,25,647,Temba Bavuma,,"687 v West Indies, 11/08/2024"
2024-10-28,TEST,BATTING,26,637,Mushfiqur Rahim,,"684 v Pakistan, 25/08/2024"
2024-10-28,TEST,BATTING,27,634,Cameron Green,,"576 v Sri Lanka, 12/07/2022"
2024-10-28,TEST,BATTING,28,632,Devon Conway,,"661 v South Africa, 01/03/2022"
2024-10-28,TEST,BATTING,29,625,Aiden Markram,,"759 v Australia, 03/04/2018"
2024-10-28,TEST,BATTING,30,622,Dean Elgar,,"784 v Australia, 03/04/2018"
2024-10-28,TEST,BATTING,31,615,Zak Crawley,,"710 v West Indies, 14/07/2024"
2024-10-28,TEST,BATTING,32,614,Kyle Verreynne,,"614 v Bangladesh, 25/10/2024"
2024-10-28,TEST,BATTING,33,604,Liton Liton Das,,"688 v Pakistan, 03/09/2024"
2024-10-28,TEST,BATTING,34,603,Tom Latham,,"733 v West Indies, 07/12/2020"
2024-10-28,TEST,BATTING,35,602,Sean Williams,,"621 v Afghanistan, 14/03/2021"
2024-10-28,TEST,BATTING,36,595,Jonny Bairstow,,"772 v South Africa, 08/08/2017"
2024-10-28,TEST,BATTING,37,588,Jamie Smith,,"614 v Sri Lanka, 10/09/2024"
2024-10-28,TEST,BATTING,38,575,Ollie Pope,,"684 v India, 29/01/2024"
2024-10-28,TEST,BATTING,39,574,Alex Carey,,"628 v South Africa, 30/12/2022"
2024-10-28,TEST,BATTING,40,568,Tom Blundell,,"782 v England, 28/02/2023"
2024-10-28,TEST,BATTING,41,564,Ben Stokes,,"827 v West Indies, 20/07/2020"
2024-10-28,TEST,BATTING,42,560,Ravindra Jadeja,,"605 v Australia, 13/02/2023"
2024-10-28,TEST,BATTING,43,555,Imam-ul-Haq,,"632 v Sri Lanka, 20/07/2023"
2024-10-28,TEST,BATTING,44,547,Kusal Mendis,,"693 v West Indies, 18/06/2018"
2024-10-28,TEST,BATTING,45,545,Glenn Phillips,,"557 v India, 05/11/2024"
2024-10-28,TEST,BATTING,46,541,Abdullah Shafique,,"676 v England, 05/12/2022"
2024-10-28,TEST,BATTING,47,531,Kraigg Brathwaite,,"701 v England, 29/08/2017"
2024-10-28,TEST,BATTING,48,521,Mominul Haque,,"661 v Pakistan, 10/05/2015"
2024-10-28,TEST,BATTING,49,519,Pathum Nissanka,,"568 v England, 10/09/2024"
2024-10-28,TEST,BATTING,49,519,Henry Nicholls,,"778 v Bangladesh, 12/03/2019"
2024-10-28,TEST,BATTING,51,518,Craig Ervine,,"555 v West Indies, 14/02/2023"
2024-10-28,TEST,BATTING,52,513,Shakib Al Hasan,,"694 v Australia, 30/08/2017"
2024-10-28,TEST,BATTING,53,512,Nazmul Shanto,,"570 v New Zealand, 02/12/2023"
2024-10-28,TEST,BATTING,54,509,Ibrahim Zadran,,"509 v Ireland, 03/03/2024"
2024-10-28,TEST,BATTING,55,503,Lorcan Tucker,,"503 v Zimbabwe, 29/07/2024"
2024-10-28,TEST,BATTING,56,502,Mitchell Marsh,,"552 v South Africa, 12/03/2018"
2024-10-28,TEST,BATTING,57,500,Shan Masood,,"653 v England, 08/08/2020"
2024-10-28,TEST,BATTING,58,494,Shreyas Iyer,,"666 v Bangladesh, 26/12/2022"
2024-10-28,TEST,BATTING,59,493,Axar Patel,,"548 v Australia, 13/03/2023"
2024-10-28,TEST,BATTING,59,493,Lokesh Rahul,,"761 v Sri Lanka, 16/08/2017"
2024-10-28,TEST,BATTING,61,487,Jason Holder,,"581 v England, 26/01/2019"
2024-10-28,TEST,BATTING,62,478,Keegan Petersen,,"597 v India, 15/01/2022"
2024-10-28,TEST,BATTING,63,467,Mehidy Hasan,,"467 v South Africa, 25/10/2024"
2024-10-28,TEST,BATTING,64,464,David Bedingham,,"528 v New Zealand, 17/02/2024"
2024-10-28,TEST,BATTING,65,457,Joshua Da Silva,,"484 v England, 28/03/2022"
2024-10-28,TEST,BATTING,66,454,Sarfaraz Khan,,"509 v New Zealand, 20/10/2024"
2024-10-28,TEST,BATTING,67,448,Sarfaraz Ahmed,,"715 v Sri Lanka, 21/06/2015"
2024-10-28,TEST,BATTING,68,441,Rahmat Shah,,"477 v Sri Lanka, 06/02/2024"
2024-10-28,TEST,BATTING,69,439,Kavem Hodge,,"450 v England, 30/07/2024"
2024-10-28,TEST,BATTING,70,434,Dhruv Jurel,,"461 v England, 27/02/2024"
2024-10-28,TEST,BATTING,70,434,Tony de Zorzi,,"578 v Bangladesh, 02/11/2024"
2024-10-28,TEST,BATTING,72,429,Ben Foakes,,"512 v New Zealand, 20/02/2023"
2024-10-28,TEST,BATTING,73,415,Will Young,,"550 v India, 05/11/2024"
2024-10-28,TEST,BATTING,75,406,Mahmudul Hasan Joy,,"472 v South Africa, 04/04/2022"
2024-10-28,TEST,BATTING,76,404,Harry Tector,,"504 v Sri Lanka, 28/04/2023"
2024-10-28,TEST,BATTING,77,398,Zakir Hasan,,"461 v India, 26/12/2022"
2024-10-28,TEST,BATTING,78,395,Hashmatullah Shahidi,,"397 v Zimbabwe, 14/03/2021"
2024-10-28,TEST,BATTING,79,389,Alick Athanaze,,"488 v Bangladesh, 26/11/2024"
2024-10-28,TEST,BATTING,79,389,Devdutt Padikkal,,"405 v England, 11/03/2024"
2024-10-28,TEST,BATTING,81,385,Marco Jansen,,"435 v India, 30/12/2023"
2024-10-28,TEST,BATTING,82,380,Ravichandran Ashwin,,"553 v England, 29/11/2016"
2024-10-28,TEST,BATTING,83,376,Andy McBrine,,"376 v Zimbabwe, 29/07/2024"
2024-10-28,TEST,BATTING,84,362,Washington Sundar,,"494 v England, 10/03/2021"
2024-10-28,TEST,BATTING,86,357,Tagenarine Chanderpaul,,"497 v Zimbabwe, 08/02/2023"
2024-10-28,TEST,BATTING,87,355,Mitchell Santner,,"432 v England, 24/11/2019"
2024-10-28,TEST,BATTING,88,347,Chris Woakes,,"496 v India, 13/08/2018"
2024-10-28,TEST,BATTING,89,346,Prince Masvaure,,"346 v Ireland, 29/07/2024"
2024-10-28,TEST,BATTING,89,346,Andrew Balbirnie,,"359 v Afghanistan, 03/03/2024"
2024-10-28,TEST,BATTING,91,342,Saim Ayub,,"364 v England, 19/10/2024"
2024-10-28,TEST,BATTING,92,336,Faheem Ashraf,,"547 v South Africa, 08/02/2021"
2024-10-28,TEST,BATTING,93,328,Paul Stirling,,"366 v Sri Lanka, 28/04/2023"
2024-10-28,TEST,BATTING,94,326,Nurul Hasan,,"410 v West Indies, 28/06/2022"
2024-10-28,TEST,BATTING,94,326,Aamer Jamal,,"335 v England, 19/10/2024"
2024-10-28,TEST,BATTING,94,326,Willem Mulder,,"408 v Bangladesh, 02/11/2024"
2024-10-28,TEST,BATTING,97,323,Dan Lawrence,,"442 v West Indies, 20/03/2022"
2024-10-28,TEST,BATTING,98,321,Tristan Stubbs,,"438 v Bangladesh, 02/11/2024"
2024-10-28,TEST,BATTING,99,310,Curtis Campher,,"353 v Afghanistan, 03/03/2024"
2024-10-28,TEST,BATTING,100,301,Milan Rathnayake,,"337 v England, 02/09/2024"
2024-10-28,TEST,BATTING,100,301,Gus Atkinson,,"343 v Sri Lanka, 02/09/2024"
2024-10-28,TEST,BATTING,102,299,Matt Henry,,"312 v Australia, 12/03/2024"
2024-10-28,TEST,BOWLING,1,860,Kagiso Rabada,,"902 v Australia, 12/03/2018"
2024-10-28,TEST,BOWLING,2,847,Josh Hazlewood,,"863 v India, 08/03/2017"
2024-10-28,TEST,BOWLING,3,846,Jasprit Bumrah,,"883 v Australia, 26/11/2024"
2024-10-28,TEST,BOWLING,4,831,Ravichandran Ashwin,,"904 v England, 12/12/2016"
